0x100,1x99,2x98,3x97,4x96,5x95,6x94,7x93,8x92,9x91,10x90,11x89,12x88,13x87,14x86,15x85,16x84,17x83,18x82,19x81,20x80,21x79,22x78,23x77,24x76,25x75,26x74,27x73,28x72,29x71,30x70,31x69,32x68,33x67,34x66,35x65,36x64,37x63,38x62,39x61,40x60,41x59,42x58,43x57,44x56,45x55,46x54,47x53,48x52,49x51,50x50,51x49,52x48,53x47,54x46,55x45,56x44,57x43,58x42,59x41,60x40,61x39,62x38,63x37,64x36,65x35,66x34,67x33,68x32,69x31,70x30,71x29,72x28,73x27,74x26,75x25,76x24,77x23,78x22,79x21,80x20,81x19,82x18,83x17,84x16,85x15,86x14,87x13,88x12,89x11,90x10,91x9,92x8,93x7,94x6,95x5,96x4,97x3,98x2,99x1,100x0
-0.12,0.359,-1.42,-0.12,-0.28,-0.259,0.479,0.12,0.28,0.08,1.24,0.019,-0.019,-0.96,-0.259,0.339,-0.319,0.419,0.4,0.299,0.439,1.46,0.799,0.36,0.4,-1.059,0.259,0.96,-1.0,0.44,0.3,0.1,-0.019,-1.46,-0.239,-1.22,-0.82,-0.339,0.019,0.2,-0.2,-0.26,-0.12,0.279,0.659,0.34,0.04,-0.24,0.62,-0.839,0.339,0.139,0.339,-0.18,0.139,-0.36,0.759,-0.059,0.38,-0.019,0.32,0.219,-0.44,-0.58,-0.28,0.16,-0.639,0.08,0.74,-0.66,1.06,0.54,1.119,0.0,-0.66,-0.259,0.599,-0.319,0.219,-0.5,0.0,-0.519,0.04,0.0,-0.379,-0.399,0.0,-0.62,-0.179,-0.759,-0.12,0.1,-0.54,0.36,0.0,0.219,0.34,0.96,-0.019,0.48,-0.42
0.779,1.54,0.36,-1.02,0.04,0.22,-0.3,-0.3,0.62,0.379,0.02,0.0,-0.08,0.04,0.5,0.98,-0.62,0.379,-0.399,0.179,-1.459,0.339,0.44,-0.66,0.599,1.359,0.12,0.58,-0.98,0.139,0.099,0.08,0.0,-0.58,0.86,-0.04,0.439,0.379,-0.3,0.379,0.179,-0.839,-0.08,0.259,0.519,-0.48,-0.14,0.12,-0.24,0.219,-0.839,0.239,0.28,0.22,-0.32,-0.619,0.059,-0.66,0.399,-0.04,0.08,-0.6,0.36,0.299,-0.6,-0.08,-0.04,0.139,-0.719,-0.339,0.62,0.299,-0.4,-0.319,-0.099,-0.08,0.859,-0.02,0.019,-0.479,-0.5,0.5,0.259,-1.139,-0.58,-0.36,-0.279,0.599,-0.58,0.379,-0.4,-0.279,-1.42,-0.339,-0.739,0.339,-0.019,0.099,0.119,-0.419,0.02
-0.08,-0.139,-0.82,-0.259,-0.6,0.699,0.639,0.099,-0.2,-0.219,0.66,0.64,0.72,-0.52,0.979,-0.3,-0.14,0.64,0.339,-0.4,0.019,-0.12,-0.32,0.459,-0.8,0.56,0.679,-0.58,-0.1,0.04,0.26,0.02,-0.48,0.339,-0.86,1.62,-0.24,-0.16,0.36,0.2,0.58,-0.44,-0.58,-0.639,0.279,0.62,0.2,-0.179,-0.12,-0.4,0.219,0.279,-0.14,0.4,-0.04,-0.18,0.48,0.66,0.38,1.3,-1.06,0.04,-0.219,0.5,0.5,0.259,0.119,-0.459,0.779,-0.44,-0.059,0.6,0.36,-0.459,0.599,0.159,0.08,0.8,-1.42,0.1,0.7,-0.1,-0.059,-0.759,0.32,-0.16,0.319,-0.4,-0.92,0.58,-0.5,0.04,-0.8,-0.08,-0.08,0.299,0.16,0.059,-0.16,-1.019,-0.96
0.26,0.08,-0.259,-0.28,0.0,0.259,-0.679,-0.7,0.02,-0.36,0.0,-0.319,0.0,0.08,-0.48,-0.439,-0.16,0.0,0.459,0.899,0.059,0.779,0.34,0.04,-0.16,-0.12,-0.3,-0.22,-0.94,0.099,-0.06,0.0,0.42,0.299,-0.24,-0.2,0.419,0.9,-0.24,-0.1,0.04,0.099,0.4,0.32,-0.719,0.32,-0.339,-0.96,0.479,-0.28,-0.66,0.419,-1.06,0.72,0.019,-0.28,0.219,0.16,0.54,0.419,0.299,-0.5,0.28,0.1,0.64,0.04,-0.64,0.379,0.52,0.059,-0.78,0.619,0.219,0.399,0.019,0.28,0.34,-0.019,0.34,-0.04,0.599,-0.5,1.0,0.08,0.159,0.64,0.339,-0.32,-0.679,0.12,-0.56,-0.28,0.02,-0.679,0.08,0.299,0.44,-0.319,0.08,0.0,0.08
-0.78,0.36,0.32,-0.399,0.359,-0.739,0.14,1.5,-0.04,0.059,-0.36,0.18,-0.34,0.599,0.0,-0.66,0.419,-0.64,-0.599,-1.18,-0.5,0.339,1.319,0.56,0.96,-0.099,0.1,-0.1,-0.78,0.359,-0.92,0.12,0.62,0.7,0.02,0.12,-0.839,0.019,0.4,-0.719,0.099,0.679,0.299,-1.359,-0.059,-1.4,-0.48,0.02,0.999,0.04,-0.68,0.96,-0.12,-0.6,-0.399,-0.059,0.559,-0.08,0.879,0.2,0.699,-0.5,0.22,0.4,-1.02,-0.64,-0.28,-0.599,0.239,0.7,-0.839,0.28,0.259,0.419,0.459,-0.339,0.48,-0.059,0.7,-0.48,1.06,-0.7,-0.419,-0.139,-0.36,0.119,-0.5,-0.5,0.66,-0.34,-0.4,-1.0,-0.7,0.04,0.52,-0.719,-0.1,-0.559,0.14,0.02,-0.18
-0.379,0.5,-0.94,0.04,-0.759,0.639,0.5,-0.099,-0.959,0.48,-0.82,-0.08,-0.12,0.259,-0.599,-0.1,-0.32,-0.159,0.36,-0.18,-0.26,-0.179,0.04,-0.18,0.339,-0.02,0.94,-0.86,0.419,0.359,-0.5,-0.08,-0.12,0.479,-0.379,-0.1,0.2,0.439,-0.06,-0.46,0.0,-0.52,-0.04,-0.12,-0.059,-0.12,0.12,-0.66,-0.06,-0.319,-0.86,0.379,-0.34,-0.62,0.32,-0.92,-0.299,0.62,0.08,-0.16,-0.599,0.96,0.04,0.5,-0.36,-0.06,1.299,0.18,-0.139,-0.04,-0.88,-0.88,0.96,0.219,-1.22,-0.34,-0.28,0.559,-0.7,0.559,0.62,0.979,0.22,-0.259,0.22,-0.239,1.039,-0.66,0.3,-0.06,1.46,0.359,0.099,0.18,0.419,0.379,-0.48,1.26,-0.08,0.36,0.0
-0.06,-0.12,0.42,0.04,0.319,0.4,0.12,0.36,0.66,0.9,0.239,-0.08,0.599,-0.059,0.339,0.459,0.3,0.419,1.259,-0.599,0.12,-0.339,-0.199,-0.339,0.58,0.32,-0.4,0.16,-0.14,0.48,0.0,0.7,-0.24,0.18,-0.08,-0.899,-0.3,-0.08,0.419,-0.26,-0.099,0.58,0.16,0.259,-0.36,0.66,0.439,-0.44,0.6,0.399,1.52,0.0,0.399,0.46,-0.36,-0.36,-0.2,-0.36,-0.5,0.419,-0.12,-0.24,0.219,-0.519,-0.059,-0.96,0.439,0.439,0.2,-0.4,0.399,-0.24,-0.02,0.26,-0.639,0.779,-0.12,0.5,0.419,-0.26,0.12,-0.32,-0.28,1.079,0.78,-0.12,-0.12,0.56,0.0,0.299,0.439,0.219,-0.2,-0.259,-0.659,0.1,0.36,-0.3,0.04,-0.879,-0.4
0.0,0.699,-0.659,0.16,-0.28,-0.239,-0.32,0.019,-0.6,0.56,-0.459,-0.4,-0.139,0.019,0.68,-0.02,0.7,0.299,-0.72,0.62,0.799,0.219,-0.339,0.359,-0.36,0.38,0.759,0.04,-1.2,0.12,-0.5,0.299,0.0,-0.92,0.06,-0.42,-0.359,0.24,-0.56,-1.2,0.459,0.36,0.58,-0.4,-0.94,-0.42,-1.1,0.32,-0.059,-0.8,-0.24,-0.439,0.68,0.139,0.58,-1.04,-0.18,0.0,0.16,-0.02,-0.56,0.9,-0.339,0.839,-0.02,0.74,0.74,-0.2,0.299,-0.06,-0.019,-0.679,-0.559,-0.719,-0.68,0.68,-0.44,0.9,0.519,-0.28,0.28,-0.38,0.08,1.559,-0.519,-0.459,0.6,-0.099,-0.5,0.699,-0.439,-0.06,0.179,-1.599,-0.44,0.36,0.62,0.08,0.019,0.32,0.339
-0.5,1.02,0.26,-0.3,-0.339,-0.74,0.62,-0.2,0.08,-0.14,0.7,-0.12,0.379,0.9,-0.16,0.04,-0.36,0.3,0.32,-0.639,-0.019,1.0,-0.659,0.0,0.339,0.02,-0.299,0.4,0.16,-0.34,-0.219,0.6,-0.7,-0.259,0.299,0.059,0.519,-0.179,0.32,0.479,-0.04,0.78,0.0,0.14,-0.08,0.04,0.04,-0.02,-0.779,0.839,0.04,0.96,-0.339,-0.2,0.2,-0.86,0.18,-0.419,-0.759,-0.059,0.899,-0.22,0.839,-0.019,0.74,-0.04,-0.339,1.28,0.24,-0.4,0.9,-0.059,0.379,-0.439,-0.62,0.28,-0.059,0.479,0.259,-0.379,0.12,-0.359,0.62,-0.58,-0.459,-0.58,0.44,0.18,0.28,-0.159,0.24,0.179,-0.9,-0.739,0.4,0.2,-0.16,-0.08,0.94,0.66,1.279
-0.479,-0.359,1.319,-0.559,-0.199,-0.66,-0.66,-0.019,-0.04,-1.14,-0.3,-0.219,-0.1,-0.36,-0.839,0.9,-0.12,0.0,-0.68,1.02,-0.16,-0.12,-0.1,-0.399,-0.26,-1.1,-0.099,-0.04,-0.66,-0.04,-1.1,-0.94,-0.179,0.299,-1.26,0.019,0.0,-0.62,-0.98,-0.8,0.08,-0.459,0.02,0.18,-0.099,0.62,-0.08,0.979,-0.74,0.7,-1.46,0.059,0.319,-0.66,0.36,-0.24,-1.279,0.719,-0.339,0.14,0.359,-0.819,0.62,-0.68,-0.219,0.059,0.359,0.24,0.439,-0.019,-0.2,0.58,0.04,0.08,-0.599,0.679,0.059,0.66,0.519,-0.2,-0.319,-0.379,-0.36,-0.019,0.299,0.54,0.52,-0.44,0.04,-0.44,0.28,0.179,-0.379,-0.66,1.52,0.84,0.16,-0.339,-0.62,0.419,-0.28
-0.44,0.8,-0.96,-0.36,0.799,-0.58,0.32,-0.339,-0.059,-0.36,-0.96,0.42,-0.74,-0.16,1.52,0.66,-0.239,0.06,0.519,-0.219,-0.719,0.759,-0.52,-1.259,-0.58,-0.02,0.56,-0.4,0.58,-0.379,-0.34,-0.2,-0.019,-0.84,0.08,0.119,0.16,0.599,-0.46,-0.24,0.219,0.6,-0.04,0.88,0.02,-0.06,-0.299,0.02,0.0,-0.219,0.62,0.379,-0.04,0.4,0.019,-0.28,-0.66,-0.3,0.24,-0.259,-0.62,0.3,-0.04,0.32,-0.3,0.74,-0.12,0.6,-0.979,-0.259,0.6,-0.339,0.48,0.06,0.599,0.259,-0.299,-0.359,-0.7,-0.1,-0.219,0.459,-0.699,-0.16,-0.139,0.32,-0.72,-0.22,1.22,-0.96,0.42,0.26,0.0,-0.459,-0.06,0.12,0.099,-0.16,0.28,-0.1,0.24
0.04,0.2,0.32,-0.44,-1.859,-0.44,-0.64,-0.74,-1.239,-0.04,-0.759,-0.98,-0.4,0.08,0.24,0.0,0.259,-0.6,0.379,0.56,0.399,-0.22,0.06,-0.08,-0.259,0.259,0.119,-0.32,0.48,-0.12,0.12,0.32,-0.56,0.04,0.559,0.019,0.62,0.16,0.6,0.139,0.32,-0.839,0.44,-0.6,0.139,-0.339,-0.24,-0.02,-0.76,-0.32,-0.24,0.52,-0.379,-0.08,0.299,0.02,0.259,-0.12,-0.459,0.06,-0.739,0.12,0.459,0.9,0.34,-0.299,-0.379,0.059,-0.639,0.059,-0.28,-0.06,-0.3,0.2,0.4,0.58,-0.879,-0.059,-0.3,-0.3,-0.379,-0.939,0.02,-0.34,-0.04,0.2,-0.08,0.819,0.339,0.06,-0.56,-0.32,-0.12,-0.34,0.0,0.32,-0.26,0.639,0.22,-0.04,-0.219
0.5,-0.299,0.179,-0.339,0.0,0.04,-1.279,1.0,-0.679,-0.54,-0.459,0.34,-0.6,-0.64,-0.779,-0.32,-0.7,-1.019,-0.879,0.58,-0.36,0.219,0.0,0.04,0.679,-0.58,0.04,-0.139,-0.08,0.459,0.219,-0.679,-0.459,-0.619,-0.16,0.36,-0.399,-0.88,-0.199,0.339,-0.34,0.179,-0.36,0.719,-0.7,-1.18,-0.06,0.08,-0.3,-0.639,0.24,0.6,0.12,0.62,-0.3,0.2,-0.919,0.62,-0.219,-0.08,0.019,0.18,-0.54,-0.359,1.26,-0.68,0.28,-0.559,0.82,0.32,-0.68,-0.359,-0.679,1.279,0.88,-0.2,-0.219,0.28,0.58,0.559,0.0,0.299,-0.06,0.259,0.22,0.12,-0.14,0.08,0.04,0.0,0.319,0.18,-0.58,0.18,0.32,0.259,0.339,0.04,-1.02,0.0,0.24
-0.04,0.139,0.299,0.019,0.24,-0.059,-1.0,0.08,-0.8,0.899,-0.02,0.319,-0.559,0.2,0.62,0.04,0.92,-0.879,-0.379,0.6,0.34,-0.4,0.259,-0.54,-0.12,0.02,0.28,0.04,-0.299,0.279,-0.96,0.08,-0.239,0.019,0.36,-0.799,0.459,0.74,0.54,-0.02,-0.399,0.66,-0.4,0.0,0.019,-0.059,-0.219,-1.0,0.7,0.219,0.0,-0.38,0.0,-0.639,0.759,-0.84,0.34,0.88,-0.339,-0.299,-0.899,0.66,-0.7,0.08,-0.62,0.14,0.199,0.12,-0.48,0.199,-0.28,-0.68,-0.18,-0.839,0.0,-0.38,0.179,0.379,0.06,-0.6,1.22,-0.419,-0.24,0.319,0.68,0.26,0.06,-0.96,-0.54,-0.06,-0.94,-0.42,-0.799,0.04,-0.94,-0.08,0.04,-0.32,0.6,0.219,0.679
0.84,0.3,-0.059,1.379,0.539,0.759,0.299,-0.2,-0.06,0.259,0.44,0.88,0.459,-0.02,0.339,-1.5,0.28,-0.06,-0.26,0.379,0.32,0.379,0.28,0.1,-0.3,-0.339,-0.299,0.04,0.379,-0.359,-0.58,-0.339,0.56,-0.379,0.219,0.559,0.32,0.26,0.68,0.219,0.04,0.139,-0.039,0.419,-0.399,0.0,-0.779,-0.399,-0.059,-1.32,0.179,0.38,-0.339,-0.22,0.639,-0.2,-0.959,1.04,1.019,-0.56,-0.52,-0.36,-0.18,0.339,1.04,-0.359,0.299,0.319,-1.359,0.8,-0.58,-1.079,-0.2,0.16,-0.06,-0.719,0.24,0.62,0.12,-0.16,-0.2,0.46,-0.32,0.24,-0.939,0.24,-0.359,-0.139,-0.339,-0.459,0.019,0.16,0.24,0.74,-0.7,-0.08,0.2,0.06,0.12,0.4,0.179
0.08,0.0,-0.48,-0.54,-0.2,-1.239,-0.18,0.58,0.339,0.5,0.02,-0.219,0.36,-0.5,0.299,0.019,-0.94,0.32,0.78,-0.32,-0.66,0.639,-0.54,0.6,-0.36,-0.419,-0.66,-0.7,-0.24,1.08,-0.039,-0.02,0.059,-0.62,-0.28,-0.2,-0.919,-0.3,-0.48,-0.08,0.16,0.359,-0.7,0.4,-0.299,0.1,-0.659,-0.299,0.32,0.12,-0.28,-0.6,0.339,-0.34,-0.12,-0.36,0.08,0.32,0.299,-0.599,-0.24,0.339,-0.34,-0.76,0.28,-0.16,0.0,-0.16,-0.399,-0.299,0.859,-0.339,1.04,-0.12,-0.9,0.279,-0.7,-0.42,0.019,-0.18,0.28,-0.219,0.259,-0.219,-0.239,-0.04,-0.52,-1.379,-0.799,0.059,-0.199,0.639,-0.96,0.2,0.2,0.1,0.08,-0.139,0.18,0.12,0.159
0.34,-0.179,0.0,0.339,-0.019,0.06,-0.32,0.34,-0.18,0.04,0.64,-0.08,0.059,-0.12,0.08,0.4,0.62,-0.879,0.259,0.12,-0.58,0.259,0.62,-0.6,0.379,0.02,-0.78,0.259,-0.479,0.64,0.0,-0.8,-0.239,0.16,0.7,-0.719,-0.099,0.2,0.339,0.24,0.82,0.299,0.139,1.28,0.08,0.66,-0.2,-0.219,0.339,0.359,-0.139,-0.44,0.099,0.52,0.379,-0.679,0.66,0.66,-0.76,-0.28,0.82,-0.28,-0.94,0.08,0.6,0.4,-0.62,0.06,0.38,0.0,-0.459,-0.139,-0.679,-0.299,-0.299,0.62,1.28,-0.6,-0.08,-0.08,0.319,-0.72,0.66,-0.4,0.36,0.2,-0.6,0.12,-0.019,0.52,0.12,-0.24,-0.4,0.28,-0.739,0.62,-0.679,0.32,0.019,0.0,-0.3
-0.64,-0.08,0.26,-0.38,0.0,-0.419,0.239,0.06,0.599,0.64,-0.08,-0.64,0.019,0.38,0.28,-0.62,-0.12,-1.18,0.22,-0.379,-0.08,-0.98,0.339,-0.4,-0.32,-0.48,-0.58,-0.38,0.0,-0.379,-0.04,0.419,-1.08,-0.66,-0.24,0.0,-0.179,0.68,-0.56,0.879,0.02,0.82,-0.219,-0.64,0.12,-0.379,0.56,-0.68,-0.5,0.62,0.299,-1.059,-0.34,-0.1,-0.28,0.28,0.559,0.54,-0.54,-0.74,-0.24,0.259,-0.219,-0.9,0.52,-0.66,0.48,0.319,0.36,-0.64,-0.04,0.399,0.0,0.339,0.0,0.219,0.08,0.54,0.32,0.58,1.019,0.66,-0.44,0.299,-0.399,0.02,0.219,0.56,0.08,0.54,-0.859,0.5,0.56,-0.06,-0.94,-0.04,0.2,0.04,0.419,0.28,0.799
0.28,0.74,0.4,-0.659,0.319,0.339,-0.66,-0.38,-0.44,0.339,0.759,-0.04,0.679,0.04,-0.36,0.139,0.04,0.62,-0.64,0.68,0.259,0.04,-0.219,0.08,0.32,0.36,-0.759,-0.94,0.259,0.719,0.339,1.219,-1.039,0.0,-0.24,0.26,0.6,-0.259,0.24,-0.56,-0.18,0.62,-0.36,0.32,-0.999,0.18,-0.639,0.379,-0.18,-1.079,-0.339,-0.099,-0.62,0.02,-1.04,0.56,0.52,0.96,-0.48,-0.02,-0.04,0.0,0.4,0.2,0.019,-0.2,-0.36,-0.08,-0.419,-1.0,-0.26,0.04,-0.219,0.36,-0.379,0.32,0.0,-0.24,-0.459,-0.36,0.459,-0.3,0.32,0.759,-0.78,-0.42,0.7,-0.6,0.44,-0.22,0.379,0.38,-0.519,0.38,0.68,0.52,0.299,0.16,-0.68,-0.36,-0.18
0.34,0.5,0.58,0.78,0.059,-0.6,-0.599,-0.9,-0.459,-0.04,0.059,0.06,-0.36,0.059,0.2,-1.06,-0.4,-0.48,0.139,-0.419,-0.16,-0.58,-0.98,0.58,-0.04,0.019,0.099,-0.299,0.759,-0.06,-0.839,0.459,0.719,-0.259,-0.04,-0.52,-0.56,-0.34,-0.36,-0.099,-0.259,-0.24,-0.599,0.58,0.159,-0.059,0.059,0.26,0.299,-1.0,0.04,-0.78,-0.36,-0.68,0.06,0.62,-0.7,-0.96,0.2,0.18,0.7,0.3,0.059,0.139,-0.339,-0.14,0.32,-0.299,0.38,0.099,0.179,0.259,-0.08,0.28,0.68,-0.66,-0.4,-0.679,-0.819,0.32,0.22,0.28,0.36,-0.459,-0.259,-0.12,0.36,0.599,0.019,-0.28,0.119,-0.58,-0.16,-0.42,0.68,0.259,0.4,-0.54,-0.34,0.36,-0.939
-0.84,-0.68,-0.56,-0.38,0.7,0.04,-0.259,0.92,0.04,-1.1,0.58,0.42,0.299,-0.9,-0.24,0.22,0.66,0.2,-0.439,-0.08,-0.88,-0.48,0.1,-0.439,0.04,0.58,-0.28,0.28,-0.06,0.12,0.62,0.239,0.16,-0.68,-0.16,0.0,-0.399,-0.219,0.62,0.219,0.259,-0.14,-0.56,0.88,-0.32,-0.4,-0.32,0.58,-0.899,-0.08,-0.22,-0.259,0.339,1.02,0.26,0.379,-0.58,0.16,-0.339,-0.32,-0.359,-0.36,-0.299,0.379,0.459,0.1,0.019,0.999,-0.719,0.1,0.32,-0.419,-0.34,-0.2,-0.74,0.42,1.24,-0.859,-0.719,-1.299,0.519,-0.64,-0.2,-0.699,-1.079,-0.66,-0.12,-0.719,-0.7,-0.34,0.679,-0.66,0.62,0.24,0.68,-0.08,0.9,-0.68,-0.419,0.339,-0.819
0.58,-0.66,0.34,-0.3,-0.739,0.019,0.18,0.08,-0.059,-0.379,0.08,-0.12,-0.66,-0.94,0.019,0.02,0.379,1.08,-0.02,0.339,-0.44,-0.32,-0.34,-0.379,0.08,-0.059,-0.06,-0.32,0.019,-0.04,0.0,-0.64,0.04,-0.08,-0.62,-0.339,0.299,0.379,0.58,0.94,-0.919,-0.599,-0.019,-0.96,-0.279,-0.12,-0.639,-0.339,0.319,0.52,-0.68,-0.379,0.38,0.06,0.66,0.339,0.32,0.68,-0.42,0.059,-0.24,-1.359,-0.3,-0.04,-0.02,0.04,0.279,0.08,0.32,0.44,-0.6,-0.319,0.459,0.32,-0.48,-0.62,0.0,-0.179,-0.279,0.16,0.56,-0.14,0.02,-0.2,0.32,-0.66,-0.44,0.279,0.52,-0.04,0.06,-0.38,-0.299,-0.1,-1.0,0.2,-0.32,0.2,-0.259,-0.179,0.079
